run_name,depth,architecture,replicate,checkpoint_step,layer_name,mmcs,ml2r,ml2r_shrinkage_gap,assignment_cosine_mean,per_feature_mmcs,per_feature_ml2r,high_mmcs_flag,paper_shrinkage_flag_0p95,paper_shrinkage_flag_0p90,paper_shrinkage_flag_0p80,grouped_top1_ml2r,grouped_top3_ml2r,grouped_top5_ml2r
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,25000,hidden_layers.0,0.8840758800506592,0.5106397867202759,0.4893602132797241,0.8840758800506592,"[0.8339272737503052, 0.9342244863510132]","[0.37129825353622437, 0.6499812602996826]",0.0,0.0,0.0,0.0,0.5106397867202759,1.3987094163894653,1.4295330047607422
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,30000,linear1,0.9762586355209351,1.1062252521514893,-0.10622525215148926,0.9362049102783203,"[0.998602569103241, 0.9530353546142578, 0.9931919574737549, 0.9976820945739746, 0.9387816190719604]","[1.0729838609695435, 0.05406823381781578, 1.9292043447494507, 1.2036725282669067, 1.2711976766586304]",1.0,0.0,0.0,0.0,1.1062252521514893,2.972740411758423,3.1033935546875
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,30000,linear2,0.7820456027984619,1.021812081336975,-0.021812081336975098,0.7227268218994141,"[0.8127261400222778, 0.7513650059700012]","[1.1664012670516968, 0.8772229552268982]",0.0,0.0,0.0,0.0,1.021812081336975,1.3707042932510376,1.3326154947280884
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,30000,hidden_layers.0,0.8846889734268188,0.5146580934524536,0.4853419065475464,0.8846889734268188,"[0.8328603506088257, 0.9365176558494568]","[0.37585240602493286, 0.6534637212753296]",0.0,0.0,0.0,0.0,0.5146580934524536,1.4074127674102783,1.4388763904571533
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,35000,linear1,0.976666271686554,0.9870718121528625,0.012928187847137451,0.9339668154716492,"[0.9985674619674683, 0.9593521356582642, 0.9930969476699829, 0.997626543045044, 0.9346879124641418]","[1.072120189666748, 0.056795086711645126, 1.6454129219055176, 1.2026344537734985, 0.9583964347839355]",1.0,0.0,0.0,0.0,0.9870718121528625,3.259350299835205,3.3662707805633545
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,35000,linear2,0.78184574842453,1.0209057331085205,-0.020905733108520508,0.7214869260787964,"[0.8124154210090637, 0.7512760758399963]","[1.1660361289978027, 0.8757753372192383]",0.0,0.0,0.0,0.0,1.0209057331085205,1.3714470863342285,1.33266019821167
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,35000,hidden_layers.0,0.8839635848999023,0.5103515386581421,0.4896484613418579,0.8839635848999023,"[0.8324533700942993, 0.9354737997055054]","[0.3740294277667999, 0.6466736197471619]",0.0,0.0,0.0,0.0,0.5103515386581421,1.3995997905731201,1.4297301769256592
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,40000,linear1,0.9761306047439575,0.9196500778198242,0.08034992218017578,0.9334843754768372,"[0.9985613822937012, 0.9542016983032227, 0.9932799935340881, 0.997733473777771, 0.9368761777877808]","[1.072190523147583, 0.05501711741089821, 1.6205116510391235, 1.2041006088256836, 0.6464306116104126]",1.0,1.0,0.0,0.0,0.9196500778198242,3.050832748413086,3.1276447772979736
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,40000,linear2,0.7820696830749512,1.0204598903656006,-0.020459890365600586,0.721792459487915,"[0.8124487400054932, 0.7516906261444092]","[1.1658117771148682, 0.8751078844070435]",0.0,0.0,0.0,0.0,1.0204598903656006,1.3723516464233398,1.333519697189331
exp_07_tms_5_2_3layer_untied_rep1,3,untied,1,40000,hidden_layers.0,0.8840158581733704,0.5103994607925415,0.4896005392074585,0.8840158581733704,"[0.8325198888778687, 0.9355118274688721]","[0.3743390440940857, 0.6464599370956421]",0.0,0.0,0.0,0.0,0.5103994607925415,1.399625539779663,1.3947348594665527
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,5000,linear1,0.9996631741523743,0.9998306035995483,0.00016939640045166016,0.9996631741523743,"[0.9985913038253784, 0.9999930262565613, 0.999850869178772, 0.9998850226402283, 0.9999955892562866]","[0.9872905611991882, 1.0006742477416992, 1.0142796039581299, 1.0001587867736816, 0.9967500567436218]",1.0,0.0,0.0,0.0,0.9998306035995483,1.0224672555923462,1.0329002141952515
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,5000,linear2,0.6413631439208984,0.6356918811798096,0.36430811882019043,0.6413631439208984,"[0.6460351943969727, 0.6366910338401794]","[0.6326318979263306, 0.6387519240379333]",0.0,0.0,0.0,0.0,0.6356918811798096,0.9962828159332275,1.0223982334136963
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,5000,hidden_layers.0,0.9964964389801025,0.0009983949130401015,0.9990016050869599,0.9964964389801025,"[0.9992832541465759, 0.9937096834182739]","[0.00047547396388836205, 0.0015213157748803496]",1.0,1.0,1.0,1.0,0.0009983949130401015,0.38397476077079773,1.036590576171875
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,5000,hidden_layers.1,0.996950626373291,0.503089427947998,0.49691057205200195,0.996950626373291,"[0.9942057728767395, 0.9996954202651978]","[4.520863149082288e-05, 1.0061336755752563]",1.0,1.0,1.0,1.0,0.503089427947998,1.0040844678878784,1.0047411918640137
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,10000,linear1,0.9996185302734375,1.0015677213668823,-0.0015677213668823242,0.9996185302734375,"[0.9984084367752075, 0.9999443292617798, 0.9998253583908081, 0.9999212026596069, 0.9999929666519165]","[0.986548662185669, 1.000497817993164, 1.0165693759918213, 0.9979605674743652, 1.006262183189392]",1.0,0.0,0.0,0.0,1.0015677213668823,1.0364882946014404,1.038731336593628
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,10000,linear2,0.6428812742233276,0.639005184173584,0.360994815826416,0.6428812742233276,"[0.6455432772636414, 0.6402193307876587]","[0.6379584670066833, 0.6400519013404846]",0.0,0.0,0.0,0.0,0.639005184173584,0.9221318960189819,1.017482876777649
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,10000,hidden_layers.0,0.9439857006072998,0.3817802965641022,0.6182197034358978,0.9439857006072998,"[0.8885226845741272, 0.9994486570358276]","[0.7616056799888611, 0.001954893581569195]",0.0,0.0,0.0,0.0,0.3817802965641022,0.5170009732246399,1.03596830368042
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,10000,hidden_layers.1,0.9925533533096313,0.5037319660186768,0.49626803398132324,0.9925533533096313,"[0.9853677153587341, 0.9997390508651733]","[0.0004235217347741127, 1.0070403814315796]",1.0,1.0,1.0,1.0,0.5037319660186768,1.0034778118133545,1.0102075338363647
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,linear1,0.9996546506881714,1.002280354499817,-0.0022803544998168945,0.9996546506881714,"[0.998517632484436, 0.999969482421875, 0.9998599886894226, 0.9999321103096008, 0.9999939203262329]","[0.9883448481559753, 1.008334994316101, 1.0134036540985107, 0.9971433877944946, 1.0041745901107788]",1.0,0.0,0.0,0.0,1.002280354499817,1.0406739711761475,1.0396627187728882
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,linear2,0.6416725516319275,0.6376340389251709,0.3623659610748291,0.6416725516319275,"[0.6452747583389282, 0.6380703449249268]","[0.636986494064331, 0.638281524181366]",0.0,0.0,0.0,0.0,0.6376340389251709,1.0050690174102783,1.032151222229004
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,hidden_layers.0,0.9282467365264893,0.37876883149147034,0.6212311685085297,0.9282467365264893,"[0.876981794834137, 0.9795116186141968]","[0.757256031036377, 0.00028162210946902633]",0.0,0.0,0.0,0.0,0.37876883149147034,1.026427984237671,1.015434741973877
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,hidden_layers.1,0.9829691648483276,1.010176420211792,-0.010176420211791992,0.9829691648483276,"[0.9661223888397217, 0.9998159408569336]","[1.01313316822052, 1.0072197914123535]",1.0,0.0,0.0,0.0,1.010176420211792,1.01444411277771,1.0158666372299194
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,linear1,0.9996994733810425,1.0051872730255127,-0.005187273025512695,0.9996994733810425,"[0.9986276030540466, 0.9999721050262451, 0.9999078512191772, 0.9999901056289673, 1.0]","[0.9747106432914734, 1.0224169492721558, 1.0048649311065674, 1.0219720602035522, 1.0019716024398804]",1.0,0.0,0.0,0.0,1.0051872730255127,1.0417248010635376,1.0396795272827148
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,linear2,0.6398698091506958,0.6347565054893494,0.36524349451065063,0.6398698091506958,"[0.6416771411895752, 0.6380624771118164]","[0.6360528469085693, 0.6334601640701294]",0.0,0.0,0.0,0.0,0.6347565054893494,1.0064245462417603,1.0298291444778442
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,hidden_layers.0,0.894500732421875,0.8959125280380249,0.1040874719619751,0.894500732421875,"[0.8768699169158936, 0.9121314883232117]","[0.7640124559402466, 1.0278126001358032]",0.0,0.0,0.0,0.0,0.8959125280380249,1.020618200302124,1.018892765045166
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,hidden_layers.1,0.9801533222198486,1.0257155895233154,-0.02571558952331543,0.9801533222198486,"[0.9606481790542603, 0.999658465385437]","[1.0211845636367798, 1.0302467346191406]",1.0,0.0,0.0,0.0,1.0257155895233154,1.032090187072754,1.031388759613037
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,linear1,0.9997660517692566,1.0097684860229492,-0.009768486022949219,0.9997660517692566,"[0.9989259243011475, 0.9999759197235107, 0.999948263168335, 0.9999890923500061, 0.9999909400939941]","[0.9827952980995178, 1.0258833169937134, 1.0055253505706787, 1.0279062986373901, 1.00673246383667]",1.0,0.0,0.0,0.0,1.0097684860229492,1.0464825630187988,1.045194387435913
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,linear2,0.6399598121643066,0.6362892389297485,0.36371076107025146,0.6399598121643066,"[0.6373286247253418, 0.6425909996032715]","[0.6378937363624573, 0.6346847414970398]",0.0,0.0,0.0,0.0,0.6362892389297485,1.0122058391571045,1.035921573638916
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,hidden_layers.0,0.8927175402641296,0.8873209357261658,0.11267906427383423,0.8927175402641296,"[0.8756005764007568, 0.9098345041275024]","[0.7524639368057251, 1.0221779346466064]",0.0,0.0,0.0,0.0,0.8873209357261658,1.0137288570404053,1.0123240947723389
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,hidden_layers.1,0.9809948205947876,1.0268948078155518,-0.026894807815551758,0.9809948205947876,"[0.9622001051902771, 0.9997895956039429]","[1.0241944789886475, 1.0295952558517456]",1.0,0.0,0.0,0.0,1.0268948078155518,1.0322566032409668,1.0322086811065674
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,linear1,0.9997736811637878,1.0117037296295166,-0.011703729629516602,0.9997736811637878,"[0.9989985227584839, 0.9999632835388184, 0.9999168515205383, 0.9999898076057434, 0.9999998807907104]","[0.9845422506332397, 1.024774432182312, 1.006340503692627, 1.0303056240081787, 1.0125555992126465]",1.0,0.0,0.0,0.0,1.0117037296295166,1.0497983694076538,1.0470960140228271
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,linear2,0.6396918296813965,0.6387595534324646,0.3612404465675354,0.6396918296813965,"[0.6390777230262756, 0.6403059363365173]","[0.64260333776474, 0.6349157691001892]",0.0,0.0,0.0,0.0,0.6387595534324646,1.01395845413208,1.0373189449310303
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,hidden_layers.0,0.8909291625022888,0.8883199691772461,0.1116800308227539,0.8909291625022888,"[0.8735225200653076, 0.90833580493927]","[0.7551218271255493, 1.0215181112289429]",0.0,0.0,0.0,0.0,0.8883199691772461,1.0149531364440918,1.0133434534072876
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,hidden_layers.1,0.9806244373321533,1.0329464673995972,-0.03294646739959717,0.9806244373321533,"[0.9614006280899048, 0.9998482465744019]","[1.026767611503601, 1.0391253232955933]",1.0,0.0,0.0,0.0,1.0329464673995972,1.0376994609832764,1.0377213954925537
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,linear1,0.9997609853744507,1.011670470237732,-0.011670470237731934,0.9997609853744507,"[0.998923659324646, 0.9999810457229614, 0.9999193549156189, 0.999984085559845, 0.999996542930603]","[0.9848970770835876, 1.0199586153030396, 1.0059653520584106, 1.0319433212280273, 1.0155882835388184]",1.0,0.0,0.0,0.0,1.011670470237732,1.0502173900604248,1.0465281009674072
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,linear2,0.6399099826812744,0.6391056180000305,0.3608943819999695,0.6399099826812744,"[0.6378656625747681, 0.6419543027877808]","[0.6437516212463379, 0.6344596147537231]",0.0,0.0,0.0,0.0,0.6391056180000305,1.0137255191802979,1.0406345129013062
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,hidden_layers.0,0.8911697864532471,0.8895763158798218,0.11042368412017822,0.8911697864532471,"[0.8738579154014587, 0.9084815979003906]","[0.7551373243331909, 1.0240153074264526]",0.0,0.0,0.0,0.0,0.8895763158798218,1.0169038772583008,1.0149245262145996
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,hidden_layers.1,0.9807230234146118,1.0314209461212158,-0.03142094612121582,0.9807230234146118,"[0.9615806937217712, 0.9998652935028076]","[1.0285364389419556, 1.0343053340911865]",1.0,0.0,0.0,0.0,1.0314209461212158,1.0359387397766113,1.0355440378189087
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,linear1,0.9997628927230835,1.0111119747161865,-0.011111974716186523,0.9997628927230835,"[0.9989274740219116, 0.9999820590019226, 0.9999232292175293, 0.9999819397926331, 0.9999998211860657]","[0.984616756439209, 1.019860029220581, 1.00609290599823, 1.032530426979065, 1.0124602317810059]",1.0,0.0,0.0,0.0,1.0111119747161865,1.0491145849227905,1.0457929372787476
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,linear2,0.6395684480667114,0.638443112373352,0.36155688762664795,0.6395684480667114,"[0.6375743746757507, 0.6415625214576721]","[0.6421942710876465, 0.6346918940544128]",0.0,0.0,0.0,0.0,0.638443112373352,1.0130691528320312,1.0397372245788574
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,hidden_layers.0,0.8908651471138,0.8889560699462891,0.11104393005371094,0.8908651471138,"[0.8732742071151733, 0.9084560871124268]","[0.7531402111053467, 1.0247719287872314]",0.0,0.0,0.0,0.0,0.8889560699462891,1.0164068937301636,1.0147711038589478
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,hidden_layers.1,0.9807343482971191,1.0312626361846924,-0.03126263618469238,0.9807343482971191,"[0.9615898132324219, 0.9998789429664612]","[1.0285812616348267, 1.0339441299438477]",1.0,0.0,0.0,0.0,1.0312626361846924,1.0357468128204346,1.035585641860962
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,linear1,0.9891115427017212,0.702276349067688,0.297723650932312,0.9858850240707397,"[0.9999502897262573, 0.9998071789741516, 0.9505518674850464, 0.9999951124191284, 0.9952531456947327]","[0.9943426847457886, 0.8024714589118958, 0.37286558747291565, 1.0188994407653809, 0.3228025436401367]",1.0,1.0,1.0,1.0,0.702276349067688,0.9363481402397156,1.3539884090423584
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,linear2,0.7464133501052856,0.8280104398727417,0.1719895601272583,0.7362728118896484,"[0.6176625490188599, 0.8751640915870667]","[0.7852525115013123, 0.8707684278488159]",0.0,0.0,0.0,0.0,0.8280104398727417,0.9919439554214478,0.991826057434082
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,hidden_layers.0,0.8898414373397827,0.4594743251800537,0.5405256748199463,0.8898414373397827,"[0.8428001403808594, 0.936882734298706]","[0.00197316100820899, 0.9169754981994629]",0.0,0.0,0.0,0.0,0.4594743251800537,0.4669504165649414,1.0822302103042603
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,hidden_layers.1,0.91019606590271,0.32551926374435425,0.6744807362556458,0.91019606590271,"[0.8305222988128662, 0.9898697733879089]","[0.6505319476127625, 0.0005066029843874276]",0.0,0.0,0.0,0.0,0.32551926374435425,1.0072059631347656,1.0102863311767578
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,linear1,0.8997527956962585,0.6702803373336792,0.3297196626663208,0.8471637964248657,"[0.9924776554107666, 0.9936147332191467, 0.8238601684570312, 0.9999982118606567, 0.6888135075569153]","[0.9597561955451965, 0.6981704831123352, 0.30270180106163025, 1.1904914379119873, 0.20028167963027954]",0.0,0.0,0.0,0.0,0.6702803373336792,0.9087685346603394,1.1052957773208618
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,linear2,0.75168776512146,0.8235622644424438,0.17643773555755615,0.7390545606613159,"[0.6204575300216675, 0.8829180002212524]","[0.7835116982460022, 0.8636128902435303]",0.0,0.0,0.0,0.0,0.8235622644424438,1.047774076461792,1.0479540824890137
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,hidden_layers.0,0.8670260906219482,0.9684778451919556,0.031522154808044434,0.8670260906219482,"[0.8135274052619934, 0.9205247163772583]","[1.01737380027771, 0.9195818305015564]",0.0,0.0,0.0,0.0,0.9684778451919556,1.0988779067993164,1.0965662002563477
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,hidden_layers.1,0.831992506980896,0.5004394054412842,0.4995605945587158,0.831992506980896,"[0.8360859155654907, 0.8278990983963013]","[0.004456984344869852, 0.9964218139648438]",0.0,0.0,0.0,0.0,0.5004394054412842,1.0793471336364746,1.078829288482666
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,linear1,0.9001256823539734,0.6321617364883423,0.3678382635116577,0.8141788244247437,"[0.9878394603729248, 0.9892964363098145, 0.7741660475730896, 0.9999988079071045, 0.7493276596069336]","[0.9668262600898743, 0.6816133856773376, 0.3002479076385498, 1.1971566677093506, 0.014964221976697445]",0.0,0.0,0.0,0.0,0.6321617364883423,0.8055484890937805,1.0054391622543335
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,linear2,0.7516047954559326,0.8250898122787476,0.17491018772125244,0.7372099161148071,"[0.6215929388999939, 0.8816167116165161]","[0.7831474542617798, 0.8670322299003601]",0.0,0.0,0.0,0.0,0.8250898122787476,1.050443172454834,1.0492548942565918
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,hidden_layers.0,0.8654294013977051,0.9727910757064819,0.027208924293518066,0.8654294013977051,"[0.812766969203949, 0.9180917739868164]","[1.0219529867172241, 0.923629105091095]",0.0,0.0,0.0,0.0,0.9727910757064819,1.0985146760940552,1.0929768085479736
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,hidden_layers.1,0.8198714852333069,0.8213435411453247,0.1786564588546753,0.8092848062515259,"[0.810568630695343, 0.8291743397712708]","[0.647299587726593, 0.9953875541687012]",0.0,0.0,0.0,0.0,0.8213435411453247,1.0785255432128906,1.0746421813964844
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,linear1,0.9027158617973328,0.627386212348938,0.372613787651062,0.8262933492660522,"[0.9874609708786011, 0.9889408946037292, 0.7683103084564209, 0.9999977350234985, 0.7688696384429932]","[0.9701797962188721, 0.6946670413017273, 0.14763599634170532, 1.2019466161727905, 0.12250174582004547]",0.0,0.0,0.0,0.0,0.627386212348938,0.7736398577690125,1.082136869430542
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,linear2,0.7504674196243286,0.8293483257293701,0.17065167427062988,0.7365924715995789,"[0.6166137456893921, 0.8843211531639099]","[0.7864223122596741, 0.8722743988037109]",0.0,0.0,0.0,0.0,0.8293483257293701,1.0549429655075073,1.0546338558197021
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,hidden_layers.0,0.8670310974121094,0.9828338623046875,0.0171661376953125,0.8670310974121094,"[0.8142347931861877, 0.9198273420333862]","[1.024336576461792, 0.9413310885429382]",0.0,0.0,0.0,0.0,0.9828338623046875,1.1102980375289917,1.106489896774292
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,hidden_layers.1,0.8198447227478027,0.8231762647628784,0.17682373523712158,0.8088296055793762,"[0.809457004070282, 0.8302323818206787]","[0.6479185819625854, 0.9984339475631714]",0.0,0.0,0.0,0.0,0.8231762647628784,1.0802028179168701,1.076594352722168
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,linear1,0.8811978101730347,0.6778208613395691,0.3221791386604309,0.7859464883804321,"[0.9873453378677368, 0.9888323545455933, 0.714600145816803, 0.9999999403953552, 0.7152114510536194]","[0.9807454943656921, 0.6796997785568237, 0.40043431520462036, 1.1971971988677979, 0.13102763891220093]",0.0,0.0,0.0,0.0,0.6778208613395691,0.8495941162109375,0.9378711581230164
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,linear2,0.7493441104888916,0.8266009092330933,0.17339909076690674,0.736110270023346,"[0.6176490783691406, 0.8810392022132874]","[0.7850267291069031, 0.8681750893592834]",0.0,0.0,0.0,0.0,0.8266009092330933,1.05483078956604,1.0542006492614746
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,hidden_layers.0,0.8670368194580078,0.9833420515060425,0.01665794849395752,0.8670368194580078,"[0.81505286693573, 0.9190207719802856]","[1.024564266204834, 0.9421198964118958]",0.0,0.0,0.0,0.0,0.9833420515060425,1.1106107234954834,1.10787034034729
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,hidden_layers.1,0.8198480606079102,0.8264452219009399,0.17355477809906006,0.8095971345901489,"[0.8095899820327759, 0.8301061987876892]","[0.6517930030822754, 1.0010974407196045]",0.0,0.0,0.0,0.0,0.8264452219009399,1.0814924240112305,1.0782880783081055
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,linear1,0.8737378120422363,0.6683083176612854,0.3316916823387146,0.780134379863739,"[0.9873533248901367, 0.988839864730835, 0.6959378123283386, 0.9999926090240479, 0.6965653896331787]","[0.983924925327301, 0.685690701007843, 0.17755527794361115, 1.1996471881866455, 0.2947234511375427]",0.0,0.0,0.0,0.0,0.6683083176612854,0.8325093984603882,0.9770597219467163
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,linear2,0.7510701417922974,0.8251378536224365,0.17486214637756348,0.735886812210083,"[0.6202653646469116, 0.8818749189376831]","[0.7839249968528748, 0.8663507699966431]",0.0,0.0,0.0,0.0,0.8251378536224365,1.0540783405303955,1.0541454553604126
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,hidden_layers.0,0.8664443492889404,0.983723521232605,0.01627647876739502,0.8664443492889404,"[0.8135790228843689, 0.9193096160888672]","[1.0233923196792603, 0.9440546631813049]",0.0,0.0,0.0,0.0,0.983723521232605,1.111400842666626,1.108437180519104
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,hidden_layers.1,0.8198668360710144,0.8265142440795898,0.17348575592041016,0.8084663152694702,"[0.8103665113449097, 0.8293671607971191]","[0.6511300206184387, 1.0018984079360962]",0.0,0.0,0.0,0.0,0.8265142440795898,1.0810344219207764,1.077714443206787
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,linear1,0.8808811902999878,0.6381568908691406,0.3618431091308594,0.7796282768249512,"[0.9871752858161926, 0.9886724948883057, 0.7139751315116882, 0.9999960660934448, 0.7145870327949524]","[0.9774187803268433, 0.6901097297668457, 0.17279314994812012, 1.2004557847976685, 0.1500069797039032]",0.0,0.0,0.0,0.0,0.6381568908691406,0.7721604108810425,0.917802631855011
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,linear2,0.7511324286460876,0.829309344291687,0.170690655708313,0.735552966594696,"[0.6195935010910034, 0.8826713562011719]","[0.7874938249588013, 0.871124804019928]",0.0,0.0,0.0,0.0,0.829309344291687,1.0552241802215576,1.0553213357925415
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,hidden_layers.0,0.8676941394805908,0.9823580980300903,0.017641901969909668,0.8676941394805908,"[0.8158400058746338, 0.9195482134819031]","[1.0245976448059082, 0.9401186108589172]",0.0,0.0,0.0,0.0,0.9823580980300903,1.110485315322876,1.107100248336792
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,hidden_layers.1,0.8198628425598145,0.822731614112854,0.177268385887146,0.8091869354248047,"[0.8101953268051147, 0.8295303583145142]","[0.6481306552886963, 0.9973325133323669]",0.0,0.0,0.0,0.0,0.822731614112854,1.078730583190918,1.0748398303985596
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,linear1,0.8721060752868652,0.6366263628005981,0.36337363719940186,0.774722158908844,"[0.9871789813041687, 0.9886758923530579, 0.6920232176780701, 0.9999980926513672, 0.6926540732383728]","[0.9771442413330078, 0.6888424754142761, 0.17115043103694916, 1.1980582475662231, 0.1479361355304718]",0.0,0.0,0.0,0.0,0.6366263628005981,0.7855145335197449,0.9689714312553406
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,linear2,0.7509430646896362,0.8292236328125,0.1707763671875,0.7351844310760498,"[0.6198528409004211, 0.8820332884788513]","[0.7872828245162964, 0.8711645007133484]",0.0,0.0,0.0,0.0,0.8292236328125,1.0556819438934326,1.0558300018310547
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,hidden_layers.0,0.8673980236053467,0.9824022054672241,0.01759779453277588,0.8673980236053467,"[0.8152384757995605, 0.9195576310157776]","[1.0243420600891113, 0.9404623508453369]",0.0,0.0,0.0,0.0,0.9824022054672241,1.1100939512252808,1.1064863204956055
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,hidden_layers.1,0.8198586106300354,0.8232377767562866,0.17676222324371338,0.8092278838157654,"[0.8100192546844482, 0.8296979665756226]","[0.6486995220184326, 0.9977759718894958]",0.0,0.0,0.0,0.0,0.8232377767562866,1.078977346420288,1.075182318687439
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,linear1,0.9990458488464355,0.653124213218689,0.34687578678131104,0.9990458488464355,"[0.9999980926513672, 0.9990671873092651, 0.9962584972381592, 0.9999975562095642, 0.9999080300331116]","[0.9980594515800476, 0.003896256908774376, 0.005104428622871637, 1.1094237565994263, 1.1491371393203735]",1.0,1.0,1.0,1.0,0.653124213218689,0.85321444272995,1.0830509662628174
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,linear2,0.7428666353225708,0.004335850477218628,0.9956641495227814,0.7428666353225708,"[0.8203713893890381, 0.6653618812561035]","[0.005483594723045826, 0.0031881064642220736]",0.0,0.0,0.0,0.0,0.004335850477218628,0.2790812849998474,0.918819785118103
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.0,0.9717775583267212,0.001088508521206677,0.9989114914787933,0.9717775583267212,"[0.9601741433143616, 0.9833809733390808]","[0.00035097854561172426, 0.001826038584113121]",1.0,1.0,1.0,1.0,0.001088508521206677,0.393524706363678,0.8535553812980652
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.1,0.9494064450263977,0.4876899719238281,0.5123100280761719,0.9494064450263977,"[0.9012311697006226, 0.9975817203521729]","[0.9728087782859802, 0.002571150427684188]",0.0,0.0,0.0,0.0,0.4876899719238281,0.4886772334575653,0.48984307050704956
