run_id,run_label,runtime_s,runtime_min,runtime_hms,combined_score,mmcs,ml2r,n_mask_samples,stochastic_recon_coeff,stochastic_recon_layerwise_coeff,importance_minimality_coeff,importance_minimality_pnorm,wandb_dir,spd_run_dir
s-d95cb5bd,nmasks01_sr1.00e+00_srl2.00e+00_imp3.00e-04_p1.00e+00,192.87716425,3.2146194041666667,00:03:12,0.5784803330898285,0.9366268515586853,0.22033381462097168,1,1.0,2.0,0.0003,1.0,wandb/run-20260322_142531-s-d95cb5bd,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-d95cb5bd
s-8afc8375,nmasks01_sr5.00e-01_srl2.00e+00_imp3.00e-03_p2.00e+00,192.497642416,3.2082940402666664,00:03:12,0.9008670151233673,0.895179271697998,0.9065547585487366,1,0.5,2.0,0.003,2.0,wandb/run-20260322_131049-s-8afc8375,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-8afc8375
s-7d9b3fff,nmasks01_sr1.00e+00_srl1.00e+00_imp1.00e-04_p2.00e+00,191.565115708,3.192751928466667,00:03:11,0.6208113431930542,0.8972974419593811,0.3443252444267273,1,1.0,1.0,0.0001,2.0,wandb/run-20260322_134944-s-7d9b3fff,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7d9b3fff
s-20133139,nmasks01_sr5.00e-01_srl1.00e+00_imp3.00e-04_p1.00e+00,191.210665416,3.1868444236,00:03:11,0.6328480690717697,0.8987086415290833,0.3669874966144562,1,0.5,1.0,0.0003,1.0,wandb/run-20260322_121646-s-20133139,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-20133139
s-010922f9,nmasks01_sr1.00e+00_srl2.00e+00_imp3.00e-03_p2.00e+00,191.199987542,3.1866664590333333,00:03:11,0.896277517080307,0.8952437043190002,0.8973113298416138,1,1.0,2.0,0.003,2.0,wandb/run-20260322_144820-s-010922f9,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-010922f9
s-1e34d68a,nmasks01_sr1.00e+00_srl2.00e+00_imp2.00e-03_p2.00e+00,191.186607208,3.1864434534666666,00:03:11,0.8507969081401825,0.8975152969360352,0.8040785193443298,1,1.0,2.0,0.002,2.0,wandb/run-20260322_144147-s-1e34d68a,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-1e34d68a
s-a74aaaf6,nmasks01_sr2.00e+00_srl5.00e-01_imp1.00e-04_p1.00e+00,191.101853125,3.1850308854166665,00:03:11,0.685806393623352,0.9394914507865906,0.4321213364601135,1,2.0,0.5,0.0001,1.0,wandb/run-20260322_145137-s-a74aaaf6,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a74aaaf6
s-8080d41f,nmasks01_sr1.00e+00_srl1.00e+00_imp2.00e-03_p1.00e+00,190.791008375,3.179850139583333,00:03:10,0.8935454189777374,0.8943745493888855,0.8927162885665894,1,1.0,1.0,0.002,1.0,wandb/run-20260322_140606-s-8080d41f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-8080d41f
s-cb319abc,nmasks01_sr1.00e+00_srl2.00e+00_imp3.00e-03_p1.00e+00,190.69026175,3.1781710291666667,00:03:10,0.8931858241558075,0.8943164944648743,0.8920551538467407,1,1.0,2.0,0.003,1.0,wandb/run-20260322_144503-s-cb319abc,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-cb319abc
s-e5207b41,nmasks01_sr1.00e+00_srl2.00e+00_imp1.00e-04_p1.00e+00,190.592618,3.176543633333333,00:03:10,0.6764667183160782,0.9363856911659241,0.4165477454662323,1,1.0,2.0,0.0001,1.0,wandb/run-20260322_141900-s-e5207b41,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e5207b41
s-d5d8c1fd,nmasks01_sr1.00e+00_srl1.00e+00_imp1.00e-03_p2.00e+00,190.4202225,3.173670375,00:03:10,0.7965826988220215,0.8920761942863464,0.7010892033576965,1,1.0,1.0,0.001,2.0,wandb/run-20260322_140250-s-d5d8c1fd,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-d5d8c1fd
s-5a0564c1,nmasks01_sr1.00e+00_srl5.00e-01_imp3.00e-04_p2.00e+00,190.017252583,3.1669542097166663,00:03:10,0.6910386830568314,0.9439399838447571,0.43813738226890564,1,1.0,0.5,0.0003,2.0,wandb/run-20260322_132350-s-5a0564c1,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-5a0564c1
s-20bafe24,nmasks01_sr1.00e+00_srl1.00e+00_imp1.00e-03_p1.00e+00,189.992542958,3.166542382633333,00:03:09,0.6878135353326797,0.8971341252326965,0.47849294543266296,1,1.0,1.0,0.001,1.0,wandb/run-20260322_135934-s-20bafe24,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-20bafe24
s-8b44de1b,nmasks01_sr1.00e+00_srl5.00e-01_imp1.00e-04_p1.00e+00,189.9355885,3.1655931416666667,00:03:09,0.6130291372537613,0.9551115036010742,0.27094677090644836,1,1.0,0.5,0.0001,1.0,wandb/run-20260322_131407-s-8b44de1b,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-8b44de1b
s-077c16d5,nmasks01_sr1.00e+00_srl5.00e-01_imp1.00e-04_p2.00e+00,189.858942208,3.164315703466667,00:03:09,0.6494856029748917,0.900713324546814,0.39825788140296936,1,1.0,0.5,0.0001,2.0,wandb/run-20260322_131722-s-077c16d5,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-077c16d5
s-d2fc0a7d,nmasks01_sr5.00e-01_srl2.00e+00_imp2.00e-03_p1.00e+00,189.844605416,3.1640767569333335,00:03:09,0.8930628001689911,0.8942569494247437,0.8918686509132385,1,0.5,2.0,0.002,1.0,wandb/run-20260322_130052-s-d2fc0a7d,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-d2fc0a7d
s-bc2bf5d7,nmasks01_sr1.00e+00_srl2.00e+00_imp3.00e-04_p2.00e+00,189.726422792,3.1621070465333334,00:03:09,0.6100470721721649,0.9351286888122559,0.284965455532074,1,1.0,2.0,0.0003,2.0,wandb/run-20260322_142849-s-bc2bf5d7,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-bc2bf5d7
s-75d25ef2,nmasks01_sr1.00e+00_srl5.00e-01_imp1.00e-03_p2.00e+00,189.59909,3.159984833333333,00:03:09,0.8481318950653076,0.8948814272880554,0.8013823628425598,1,1.0,0.5,0.001,2.0,wandb/run-20260322_133020-s-75d25ef2,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-75d25ef2
s-976c8bf5,nmasks01_sr1.00e+00_srl5.00e-01_imp3.00e-03_p1.00e+00,189.506237667,3.15843729445,00:03:09,0.8941996097564697,0.8958643674850464,0.8925348520278931,1,1.0,0.5,0.003,1.0,wandb/run-20260322_134003-s-976c8bf5,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-976c8bf5
s-bd3bbc97,nmasks01_sr1.00e+00_srl2.00e+00_imp1.00e-03_p1.00e+00,189.325901083,3.1554316847166666,00:03:09,0.6671873182058334,0.8917971253395081,0.4425775110721588,1,1.0,2.0,0.001,1.0,wandb/run-20260322_143205-s-bd3bbc97,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-bd3bbc97
s-b0a6c5d5,nmasks01_sr1.00e+00_srl2.00e+00_imp2.00e-03_p1.00e+00,189.313664875,3.155227747916667,00:03:09,0.8379169404506683,0.9159546494483948,0.7598792314529419,1,1.0,2.0,0.002,1.0,wandb/run-20260322_143832-s-b0a6c5d5,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-b0a6c5d5
s-144f1e60,nmasks01_sr1.00e+00_srl5.00e-01_imp2.00e-03_p1.00e+00,189.2442275,3.1540704583333334,00:03:09,0.892726480960846,0.8947528004646301,0.8907001614570618,1,1.0,0.5,0.002,1.0,wandb/run-20260322_133335-s-144f1e60,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-144f1e60
s-704af715,nmasks01_sr5.00e-01_srl5.00e-01_imp3.00e-03_p2.00e+00,189.117055542,3.1519509257,00:03:09,0.9189649522304535,0.8942780494689941,0.9436518549919128,1,0.5,0.5,0.003,2.0,wandb/run-20260322_120700-s-704af715,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-704af715
s-97d69e95,nmasks01_sr1.00e+00_srl1.00e+00_imp3.00e-04_p2.00e+00,188.835965666,3.1472660944333333,00:03:08,0.7539740204811096,0.9015681147575378,0.6063799262046814,1,1.0,1.0,0.0003,2.0,wandb/run-20260322_135620-s-97d69e95,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-97d69e95
s-58128598,nmasks01_sr5.00e-01_srl2.00e+00_imp1.00e-03_p2.00e+00,188.682080334,3.1447013389,00:03:08,0.760936051607132,0.9046287536621094,0.6172433495521545,1,0.5,2.0,0.001,2.0,wandb/run-20260322_125737-s-58128598,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-58128598
s-4452ee8f,nmasks01_sr1.00e+00_srl1.00e+00_imp2.00e-03_p2.00e+00,188.595537167,3.1432589527833334,00:03:08,0.8957001864910126,0.8948927521705627,0.8965076208114624,1,1.0,1.0,0.002,2.0,wandb/run-20260322_140923-s-4452ee8f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-4452ee8f
s-a43664ad,nmasks01_sr1.00e+00_srl2.00e+00_imp1.00e-04_p2.00e+00,188.516089916,3.1419348319333333,00:03:08,0.5311373025178909,0.9194275736808777,0.14284703135490417,1,1.0,2.0,0.0001,2.0,wandb/run-20260322_142217-s-a43664ad,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a43664ad
s-51531bf9,nmasks01_sr1.00e+00_srl5.00e-01_imp1.00e-03_p1.00e+00,188.221972625,3.1370328770833336,00:03:08,0.7472259104251862,0.8951638340950012,0.5992879867553711,1,1.0,0.5,0.001,1.0,wandb/run-20260322_132706-s-51531bf9,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-51531bf9
s-c10e8f0d,nmasks01_sr1.00e+00_srl5.00e-01_imp3.00e-03_p2.00e+00,188.079424875,3.13465708125,00:03:08,0.9076226353645325,0.8954368233680725,0.9198084473609924,1,1.0,0.5,0.003,2.0,wandb/run-20260322_134318-s-c10e8f0d,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c10e8f0d
s-f91c6b56,nmasks01_sr2.00e+00_srl5.00e-01_imp3.00e-04_p1.00e+00,188.015264042,3.1335877340333336,00:03:08,0.6791309416294098,0.9072747826576233,0.4509871006011963,1,2.0,0.5,0.0003,1.0,wandb/run-20260322_145805-s-f91c6b56,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-f91c6b56
s-482a678a,nmasks01_sr5.00e-01_srl1.00e+00_imp1.00e-04_p1.00e+00,187.906883208,3.1317813868,00:03:07,0.6395710110664368,0.9548326730728149,0.3243093490600586,1,0.5,1.0,0.0001,1.0,wandb/run-20260322_121015-s-482a678a,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-482a678a
s-67e565eb,nmasks01_sr5.00e-01_srl5.00e-01_imp3.00e-03_p1.00e+00,187.812569417,3.1302094902833333,00:03:07,0.8956482708454132,0.8964716792106628,0.8948248624801636,1,0.5,0.5,0.003,1.0,wandb/run-20260322_120347-s-67e565eb,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-67e565eb
s-724063cf,nmasks01_sr1.00e+00_srl5.00e-01_imp2.00e-03_p2.00e+00,187.545804583,3.125763409716667,00:03:07,0.8973553776741028,0.8951312303543091,0.8995795249938965,1,1.0,0.5,0.002,2.0,wandb/run-20260322_133650-s-724063cf,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-724063cf
s-6af3fe75,nmasks01_sr5.00e-01_srl2.00e+00_imp1.00e-04_p2.00e+00,187.361349417,3.1226891569500004,00:03:07,0.6292528510093689,0.9161556959152222,0.3423500061035156,1,0.5,2.0,0.0001,2.0,wandb/run-20260322_124447-s-6af3fe75,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-6af3fe75
s-c68c67fa,nmasks01_sr1.00e+00_srl1.00e+00_imp3.00e-03_p1.00e+00,187.098471833,3.118307863883333,00:03:07,0.8929927349090576,0.894743025302887,0.8912424445152283,1,1.0,1.0,0.003,1.0,wandb/run-20260322_141236-s-c68c67fa,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c68c67fa
s-66817d79,nmasks01_sr1.00e+00_srl5.00e-01_imp3.00e-04_p1.00e+00,187.004366333,3.1167394388833336,00:03:07,0.6808468550443649,0.9133911728858948,0.4483025372028351,1,1.0,0.5,0.0003,1.0,wandb/run-20260322_132037-s-66817d79,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-66817d79
s-08458081,nmasks01_sr5.00e-01_srl5.00e-01_imp1.00e-03_p1.00e+00,186.948650167,3.1158108361166668,00:03:06,0.8934337496757507,0.8945989608764648,0.8922685384750366,1,0.5,0.5,0.001,1.0,wandb/run-20260322_115058-s-08458081,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-08458081
s-7754f365,nmasks01_sr1.00e+00_srl2.00e+00_imp1.00e-03_p2.00e+00,186.87825825,3.1146376375,00:03:06,0.8012264370918274,0.9113029837608337,0.691149890422821,1,1.0,2.0,0.001,2.0,wandb/run-20260322_143519-s-7754f365,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7754f365
s-3ecbe050,nmasks01_sr5.00e-01_srl2.00e+00_imp1.00e-03_p1.00e+00,186.819559708,3.113659328466667,00:03:06,0.7822234928607941,0.8913559913635254,0.6730909943580627,1,0.5,2.0,0.001,1.0,wandb/run-20260322_125425-s-3ecbe050,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-3ecbe050
s-bb188579,nmasks01_sr5.00e-01_srl5.00e-01_imp2.00e-03_p2.00e+00,186.801473792,3.113357896533333,00:03:06,0.836916446685791,0.8953007459640503,0.7785321474075317,1,0.5,0.5,0.002,2.0,wandb/run-20260322_120034-s-bb188579,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-bb188579
s-ec55312d,nmasks01_sr5.00e-01_srl5.00e-01_imp2.00e-03_p1.00e+00,186.685161584,3.1114193597333335,00:03:06,0.8953160643577576,0.8957887291908264,0.8948433995246887,1,0.5,0.5,0.002,1.0,wandb/run-20260322_115722-s-ec55312d,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-ec55312d
s-05907986,nmasks01_sr5.00e-01_srl5.00e-01_imp1.00e-03_p2.00e+00,186.641296708,3.1106882784666667,00:03:06,0.8935251235961914,0.8949193358421326,0.8921309113502502,1,0.5,0.5,0.001,2.0,wandb/run-20260322_115410-s-05907986,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-05907986
s-97b63e99,nmasks01_sr5.00e-01_srl2.00e+00_imp3.00e-04_p2.00e+00,186.501367334,3.1083561222333334,00:03:06,0.6371367573738098,0.9096174836158752,0.3646560311317444,1,0.5,2.0,0.0003,2.0,wandb/run-20260322_125113-s-97b63e99,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-97b63e99
s-0a5eea72,nmasks01_sr5.00e-01_srl1.00e+00_imp3.00e-04_p2.00e+00,186.431881459,3.107198024316667,00:03:06,0.7216796278953552,0.93062824010849,0.5127310156822205,1,0.5,1.0,0.0003,2.0,wandb/run-20260322_122003-s-0a5eea72,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-0a5eea72
s-e7c0759f,nmasks01_sr2.00e+00_srl5.00e-01_imp1.00e-04_p2.00e+00,186.1368545,3.1022809083333334,00:03:06,0.5603301152586937,0.9056354761123657,0.21502475440502167,1,2.0,0.5,0.0001,2.0,wandb/run-20260322_145453-s-e7c0759f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e7c0759f
s-7f7820bb,nmasks01_sr1.00e+00_srl1.00e+00_imp1.00e-04_p1.00e+00,186.042884,3.100714733333333,00:03:06,0.6686803996562958,0.9038704633712769,0.4334903359413147,1,1.0,1.0,0.0001,1.0,wandb/run-20260322_134632-s-7f7820bb,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7f7820bb
s-1bd8dde8,nmasks01_sr5.00e-01_srl1.00e+00_imp2.00e-03_p1.00e+00,185.325428292,3.0887571382,00:03:05,0.8930505812168121,0.8952089548110962,0.8908922076225281,1,0.5,1.0,0.002,1.0,wandb/run-20260322_122926-s-1bd8dde8,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-1bd8dde8
s-c8a7430f,nmasks01_sr1.00e+00_srl1.00e+00_imp3.00e-03_p2.00e+00,185.004269958,3.0834044993000003,00:03:05,0.9006781578063965,0.8948774337768555,0.9064788818359375,1,1.0,1.0,0.003,2.0,wandb/run-20260322_141549-s-c8a7430f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c8a7430f
s-e0e1122e,nmasks01_sr2.00e+00_srl5.00e-01_imp3.00e-03_p1.00e+00,184.947855333,3.08246425555,00:03:04,0.8923824727535248,0.8946957588195801,0.8900691866874695,1,2.0,0.5,0.003,1.0,wandb/run-20260322_151702-s-e0e1122e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e0e1122e
s-c8e0a30c,nmasks01_sr2.00e+00_srl5.00e-01_imp1.00e-03_p1.00e+00,184.651184083,3.0775197347166667,00:03:04,0.6838770508766174,0.9113827347755432,0.45637136697769165,1,2.0,0.5,0.001,1.0,wandb/run-20260322_150428-s-c8e0a30c,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c8e0a30c
s-4418599c,nmasks01_sr5.00e-01_srl5.00e-01_imp1.00e-04_p2.00e+00,184.548971125,3.075816185416667,00:03:04,0.6472746580839157,0.9363262057304382,0.3582231104373932,1,0.5,0.5,0.0001,2.0,wandb/run-20260322_114128-s-4418599c,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-4418599c
s-5d605146,nmasks01_sr5.00e-01_srl5.00e-01_imp3.00e-04_p2.00e+00,184.496470583,3.074941176383333,00:03:04,0.7831469178199768,0.8927119374275208,0.6735818982124329,1,0.5,0.5,0.0003,2.0,wandb/run-20260322_114748-s-5d605146,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-5d605146
s-e5296ac5,nmasks01_sr2.00e+00_srl5.00e-01_imp1.00e-03_p2.00e+00,184.402722167,3.0733787027833332,00:03:04,0.7730828821659088,0.916228175163269,0.6299375891685486,1,2.0,0.5,0.001,2.0,wandb/run-20260322_150738-s-e5296ac5,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e5296ac5
s-1737920b,nmasks01_sr2.00e+00_srl5.00e-01_imp3.00e-04_p2.00e+00,184.181958209,3.069699303483333,00:03:04,0.6624873280525208,0.9252845644950867,0.39969009160995483,1,2.0,0.5,0.0003,2.0,wandb/run-20260322_150118-s-1737920b,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-1737920b
s-a2db5380,nmasks01_sr5.00e-01_srl5.00e-01_imp1.00e-04_p1.00e+00,183.901110291,3.0650185048500003,00:03:03,0.6841808259487152,0.8934318423271179,0.4749298095703125,1,0.5,0.5,0.0001,1.0,wandb/run-20260322_113819-s-a2db5380,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a2db5380
s-040d4981,nmasks01_sr5.00e-01_srl5.00e-01_imp3.00e-04_p1.00e+00,183.583766,3.059729433333333,00:03:03,0.7370509803295135,0.8845357298851013,0.5895662307739258,1,0.5,0.5,0.0003,1.0,wandb/run-20260322_114439-s-040d4981,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-040d4981
s-09eeebc3,nmasks01_sr2.00e+00_srl1.00e+00_imp1.00e-04_p2.00e+00,183.435181209,3.05725302015,00:03:03,0.5804890543222427,0.905219554901123,0.2557585537433624,1,2.0,1.0,0.0001,2.0,wandb/run-20260322_152630-s-09eeebc3,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-09eeebc3
s-25ed3c29,nmasks01_sr5.00e-01_srl2.00e+00_imp3.00e-04_p1.00e+00,182.947996958,3.0491332826333335,00:03:02,0.576119676232338,0.8883616328239441,0.2638777196407318,1,0.5,2.0,0.0003,1.0,wandb/run-20260322_124804-s-25ed3c29,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-25ed3c29
s-a2a42b1a,nmasks01_sr2.00e+00_srl5.00e-01_imp3.00e-03_p2.00e+00,182.537880833,3.0422980138833333,00:03:02,0.8954531848430634,0.8941311836242676,0.8967751860618591,1,2.0,0.5,0.003,2.0,wandb/run-20260322_152013-s-a2a42b1a,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a2a42b1a
s-cdd66d9c,nmasks01_sr2.00e+00_srl5.00e-01_imp2.00e-03_p2.00e+00,181.811841,3.03019735,00:03:01,0.8511294424533844,0.9029825329780579,0.7992763519287109,1,2.0,0.5,0.002,2.0,wandb/run-20260322_151354-s-cdd66d9c,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-cdd66d9c
s-7513eecc,nmasks01_sr2.00e+00_srl1.00e+00_imp1.00e-04_p1.00e+00,181.510093208,3.025168220133333,00:03:01,0.6423996537923813,0.9317679405212402,0.35303136706352234,1,2.0,1.0,0.0001,1.0,wandb/run-20260322_152323-s-7513eecc,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7513eecc
s-cf96c72e,nmasks01_sr5.00e-01_srl1.00e+00_imp1.00e-03_p2.00e+00,181.1574025,3.0192900416666664,00:03:01,0.8931950032711029,0.8945642709732056,0.8918257355690002,1,0.5,1.0,0.001,2.0,wandb/run-20260322_122619-s-cf96c72e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-cf96c72e
s-bef8c8b3,nmasks01_sr5.00e-01_srl1.00e+00_imp2.00e-03_p2.00e+00,181.059589959,3.0176598326499997,00:03:01,0.9024302065372467,0.8949301838874817,0.9099302291870117,1,0.5,1.0,0.002,2.0,wandb/run-20260322_123237-s-bef8c8b3,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-bef8c8b3
s-3f3d7354,nmasks01_sr2.00e+00_srl1.00e+00_imp3.00e-04_p1.00e+00,179.661694125,2.99436156875,00:02:59,0.6624629944562912,0.9076594114303589,0.4172665774822235,1,2.0,1.0,0.0003,1.0,wandb/run-20260322_152939-s-3f3d7354,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-3f3d7354
s-4bee38f7,nmasks01_sr5.00e-01_srl1.00e+00_imp1.00e-03_p1.00e+00,178.571753875,2.976195897916667,00:02:58,0.8205187618732452,0.8967543244361877,0.7442831993103027,1,0.5,1.0,0.001,1.0,wandb/run-20260322_122315-s-4bee38f7,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-4bee38f7
s-67880cb4,nmasks01_sr2.00e+00_srl5.00e-01_imp2.00e-03_p1.00e+00,178.072072583,2.967867876383333,00:02:58,0.8171645700931549,0.8952045440673828,0.739124596118927,1,2.0,0.5,0.002,1.0,wandb/run-20260322_151050-s-67880cb4,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-67880cb4
s-0212174e,nmasks01_sr5.00e-01_srl2.00e+00_imp1.00e-04_p1.00e+00,177.719043958,2.9619840659666665,00:02:57,0.683625727891922,0.9543138146400452,0.41293764114379883,1,0.5,2.0,0.0001,1.0,wandb/run-20260322_124144-s-0212174e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-0212174e
s-cce07adc,nmasks01_sr2.00e+00_srl1.00e+00_imp3.00e-04_p2.00e+00,177.236459417,2.9539409902833333,00:02:57,0.6765631139278412,0.913273811340332,0.43985241651535034,1,2.0,1.0,0.0003,2.0,wandb/run-20260322_153245-s-cce07adc,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-cce07adc
s-7bd03f7d,nmasks01_sr2.00e+00_srl1.00e+00_imp1.00e-03_p1.00e+00,175.948586292,2.9324764381999997,00:02:55,0.7193426191806793,0.9108289480209351,0.5278562903404236,1,2.0,1.0,0.001,1.0,wandb/run-20260322_153548-s-7bd03f7d,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7bd03f7d
s-25422287,nmasks01_sr2.00e+00_srl1.00e+00_imp1.00e-03_p2.00e+00,175.4283125,2.9238052083333335,00:02:55,0.768759548664093,0.9084149599075317,0.6291041374206543,1,2.0,1.0,0.001,2.0,wandb/run-20260322_153849-s-25422287,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-25422287
s-5800f844,nmasks01_sr2.00e+00_srl1.00e+00_imp2.00e-03_p2.00e+00,174.900219125,2.9150036520833336,00:02:54,0.8520028293132782,0.9018516540527344,0.802154004573822,1,2.0,1.0,0.002,2.0,wandb/run-20260322_154446-s-5800f844,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-5800f844
s-c812810f,nmasks01_sr5.00e-01_srl1.00e+00_imp3.00e-03_p2.00e+00,174.486019792,2.908100329866667,00:02:54,0.9108873307704926,0.8942270874977112,0.9275475740432739,1,0.5,1.0,0.003,2.0,wandb/run-20260322_123844-s-c812810f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c812810f
s-01d0625e,nmasks01_sr5.00e-01_srl1.00e+00_imp3.00e-03_p1.00e+00,173.068615084,2.8844769180666665,00:02:53,0.8938508927822113,0.8956732749938965,0.8920285105705261,1,0.5,1.0,0.003,1.0,wandb/run-20260322_123544-s-01d0625e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-01d0625e
s-d58ea01a,nmasks01_sr2.00e+00_srl1.00e+00_imp2.00e-03_p1.00e+00,170.110024917,2.83516708195,00:02:50,0.7158955931663513,0.9140599370002747,0.517731249332428,1,2.0,1.0,0.002,1.0,wandb/run-20260322_154150-s-d58ea01a,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-d58ea01a
